channel,title,duration,url,playlist_url,error,downloaded,ext,match,path
Thinkerview,La France en cours de tiers-mondisation ? Yves Jégo  [ EN DIRECT ],9108,https://www.youtube.com/watch?v=QdgE0TZjgjs,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLaFranceencoursdetiersmondisationYvesJgoENDIRECT,QdgE0TZjgjs.wav
Thinkerview,50 ans d'Utopie ? Yann Arthus-Bertrand  [ EN DIRECT ],6642,https://www.youtube.com/watch?v=fnnFQ3Jnd3Q,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,Thinkerview50ansdUtopieYannArthusBertrandENDIRECT,fnnFQ3Jnd3Q.wav
Thinkerview,COVID 19 : La faillite occidentale ? Renaud Piarroux [ EN DIRECT ],10227,https://www.youtube.com/watch?v=Gz8QeqOi-sg,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewCOVID19LafailliteoccidentaleRenaudPiarrouxENDIRECT,Gz8QeqOi-sg.wav
Thinkerview,En route vers la dictature ? Christophe Deloire [EN DIRECT],10504,https://www.youtube.com/watch?v=_y2h_fkTrq4,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewEnrouteversladictatureChristopheDeloireENDIRECT,_y2h_fkTrq4.wav
Thinkerview,"La Justice face aux Politiques, aux terroristes ? Béatrice Brugère [EN DIRECT]",8960,https://www.youtube.com/watch?v=BsSxYvltlXA,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLaJusticefaceauxPolitiquesauxterroristesBatriceBrugreENDIRECT,BsSxYvltlXA.wav
Thinkerview,Partout où nécessité fait loi ? Cédric Herrou,6922,https://www.youtube.com/watch?v=sSidiNHSFIo,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewPartoutoncessitfaitloiCdricHerrou,sSidiNHSFIo.wav
Thinkerview,La police en déconfiture ? Alexandre Langlois et Noam Anouar [ En direct ],10130,https://www.youtube.com/watch?v=zPneHz0MuKQ,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLapoliceendconfitureAlexandreLangloisetNoamAnouarEndirect,zPneHz0MuKQ.wav
Thinkerview,"Journalisme de façade, de cour, de trottoir ? Julia Cagé [ En direct ]",7282,https://www.youtube.com/watch?v=0txop8vnaIU,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewJournalismedefaadedecourdetrottoirJuliaCagEndirect,0txop8vnaIU.wav
Thinkerview,L'espion qui nous veut du bien ? Marc Eichinger [ En direct ],9152,https://www.youtube.com/watch?v=jGAjuM5Nb4A,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLespionquinousveutdubienMarcEichingerEndirect,jGAjuM5Nb4A.wav
Thinkerview,France : réveiller nos vieux démons ? Arnaud Montebourg [ En direct ],5685,https://www.youtube.com/watch?v=Q6SIxUA_Ans,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewFrancerveillernosvieuxdmonsArnaudMontebourgEndirect,Q6SIxUA_Ans.wav
Thinkerview,"Le Covid, les fake news, les journalistes ? Noël Mamère [ En direct ]",6723,https://www.youtube.com/watch?v=wk1c5BXumB0,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLeCovidlesfakenewslesjournalistesNolMamreEndirect,wk1c5BXumB0.wav
Thinkerview,L'État démissionnaire ? Anne-Laure Kiechel [ En direct ],9882,https://www.youtube.com/watch?v=_eCIeFpCLSw,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLtatdmissionnaireAnneLaureKiechelEndirect,_eCIeFpCLSw.wav
Thinkerview,Nager avec les requins ? Denis Robert [ En direct ],7332,https://www.youtube.com/watch?v=GBuEgZwTaAM,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewNageraveclesrequinsDenisRobertEndirect,GBuEgZwTaAM.wav
Thinkerview,"Le futur, entre 5G et Amish ? Nicolas Meilhan et Philippe Bihouix [EN DIRECT]",5598,https://www.youtube.com/watch?v=E7QnwVx2fY0,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLefuturentre5GetAmishNicolasMeilhanetPhilippeBihouixENDIRECT,E7QnwVx2fY0.wav
Thinkerview,"Adieu les cons, transhumance suicidaire ? Albert Dupontel [EN DIRECT]",5966,https://www.youtube.com/watch?v=vrus2Jwi67A,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewAdieulesconstranshumancesuicidaireAlbertDupontelENDIRECT,vrus2Jwi67A.wav
Thinkerview,La fin d’un monde commun ? Éric Sadin [EN DIRECT],11019,https://www.youtube.com/watch?v=suHXQfpBTxM,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLafindunmondecommunricSadinENDIRECT,suHXQfpBTxM.wav
Thinkerview,"Chaos économique, blanchiment bancaire ? Gaël Giraud [EN DIRECT]",7242,https://www.youtube.com/watch?v=-8j8xgkZxuE,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewChaosconomiqueblanchimentbancaireGalGiraudENDIRECT,-8j8xgkZxuE.wav
Thinkerview,Les sangsues de la République ? Isabelle Saporta [EN DIRECT],5329,https://www.youtube.com/watch?v=4DJkr2whd5g,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLessangsuesdelaRpubliqueIsabelleSaportaENDIRECT,4DJkr2whd5g.wav
Thinkerview,"Crise économique, débats interdits en France ? Jean-Paul Fitoussi [EN DIRECT]",7592,https://www.youtube.com/watch?v=KelxO3PYthI,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewCriseconomiquedbatsinterditsenFranceJeanPaulFitoussiENDIRECT,KelxO3PYthI.wav
Thinkerview,"Souveraineté numérique, la douche froide ? Tariq Krim et Bernard Benhamou [EN DIRECT]",8329,https://www.youtube.com/watch?v=2iErDLlIlG4,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewSouverainetnumriqueladouchefroideTariqKrimetBernardBenhamouENDIRECT,2iErDLlIlG4.wav
Thinkerview,Où en est la France ? Michel Onfray [EN DIRECT],8913,https://www.youtube.com/watch?v=txl6l5ORhzo,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewOenestlaFranceMichelOnfrayENDIRECT,txl6l5ORhzo.wav
Thinkerview,"L'espion, le Covid et le truand ? Maxime Renahy [EN DIRECT]",8098,https://www.youtube.com/watch?v=-NN89JhzOvk,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLespionleCovidetletruandMaximeRenahyENDIRECT,-NN89JhzOvk.wav
Thinkerview,"Économie sous perfusion, les risques ? Olivier Delamarche [EN DIRECT]",6253,https://www.youtube.com/watch?v=yOcEiXiYIDA,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewconomiesousperfusionlesrisquesOlivierDelamarcheENDIRECT,yOcEiXiYIDA.wav
Thinkerview,Solidité du système financier et des retraites ? F.X. Selleret et P. Sabatier [EN DIRECT],8588,https://www.youtube.com/watch?v=NS8acSbI1Bs,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewSoliditdusystmefinancieretdesretraitesFXSelleretetPSabatierENDIRECT,NS8acSbI1Bs.wav
Thinkerview,Choc économique : Perspectives alternatives ? Isabelle Delannoy [EN DIRECT],6514,https://www.youtube.com/watch?v=xQ3BoOCSdXE,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewChocconomiquePerspectivesalternativesIsabelleDelannoyENDIRECT,xQ3BoOCSdXE.wav
Thinkerview,Un monde malade : quelles sont les pistes ? DataGueule [EN DIRECT],7311,https://www.youtube.com/watch?v=Fd0_wdle4Ts,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewUnmondemaladequellessontlespistesDataGueuleENDIRECT,Fd0_wdle4Ts.wav
Thinkerview,"COVID-19, panique sociale, scientifique et politique ? Philippe Douste-Blazy [EN DIRECT]",10076,https://www.youtube.com/watch?v=yAi_GKbpKUQ,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewCOVID19paniquesocialescientifiqueetpolitiquePhilippeDousteBlazyENDIRECT,yAi_GKbpKUQ.wav
Thinkerview,"COVID-19, Crise financière, Chine, Menace sur la France. Christian Harbulot [EN DIRECT]",8435,https://www.youtube.com/watch?v=QMgfIVYqZTM,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewCOVID19CrisefinancireChineMenacesurlaFranceChristianHarbulotENDIRECT,QMgfIVYqZTM.wav
Thinkerview,"Insurrections, Espions, COVID-19, Crise mondiales. Bernard Squarcini [EN DIRECT]",9120,https://www.youtube.com/watch?v=AY2tCBZZy5I,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewInsurrectionsEspionsCOVID19CrisemondialesBernardSquarciniENDIRECT,AY2tCBZZy5I.wav
Thinkerview,"Migrants/Réfugiés, le grand scandale ? Jean Ziegler [EN DIRECT]",5694,https://www.youtube.com/watch?v=MLOQAZXwVWQ,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewMigrantsRfugislegrandscandaleJeanZieglerENDIRECT,MLOQAZXwVWQ.wav
Thinkerview,"[ VF ] Collapsologie, anxiété et dépression ? Glenn Albrecht [EN DIRECT]",6381,https://www.youtube.com/watch?v=z-boL89uKLo,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewVFCollapsologieanxitetdpressionGlennAlbrechtENDIRECT,z-boL89uKLo.wav
Thinkerview,"[ VO ] Collapsologie, anxiété et dépression ? Glenn Albrecht [EN DIRECT]",6381,https://www.youtube.com/watch?v=n7yxxa4iFwc,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewVOCollapsologieanxitetdpressionGlennAlbrechtENDIRECT,n7yxxa4iFwc.wav
Thinkerview,Général 5 étoiles face à la bombe nucléaire ? Bernard Norlain [EN DIRECT],5910,https://www.youtube.com/watch?v=hTl3XDZLQ0Q,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewGnral5toilesfacelabombenuclaireBernardNorlainENDIRECT,hTl3XDZLQ0Q.wav
Thinkerview,"Les politiques, l'important c'est pas la chute ? Virginie Martin [EN DIRECT]",7733,https://www.youtube.com/watch?v=RgmLorXQpNM,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLespolitiqueslimportantcestpaslachuteVirginieMartinENDIRECT,RgmLorXQpNM.wav
Thinkerview,La religion de la croissance économique? Delphine Batho [EN DIRECT],7434,https://www.youtube.com/watch?v=K_fsNDjhwks,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLareligiondelacroissanceconomiqueDelphineBathoENDIRECT,K_fsNDjhwks.wav
Thinkerview,Radars : un pognon de dingue ? Reflets + Extra-Muros [EN DIRECT],5352,https://www.youtube.com/watch?v=TrkMWnce3I8,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewRadarsunpognondedingueRefletsExtraMurosENDIRECT,TrkMWnce3I8.wav
Thinkerview,"Humour, pensée formatée et politiquement correct ? Thomas Wiesel [EN DIRECT]",5943,https://www.youtube.com/watch?v=GyoW77ZervA,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewHumourpenseformateetpolitiquementcorrectThomasWieselENDIRECT,GyoW77ZervA.wav
Thinkerview,Macron : les réseaux secrets ? Marc Endeweld [EN DIRECT],9751,https://www.youtube.com/watch?v=PvfXlbk-n9c,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewMacronlesrseauxsecretsMarcEndeweldENDIRECT,PvfXlbk-n9c.wav
Thinkerview,L'enfumage de la transition écologique ? Guillaume Pitron [EN DIRECT],5446,https://www.youtube.com/watch?v=2lHTHINmNVk,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLenfumagedelatransitioncologiqueGuillaumePitronENDIRECT,2lHTHINmNVk.wav
Thinkerview,"Guerre économique, surveillance de masse ? Cédric O [EN DIRECT]",7871,https://www.youtube.com/watch?v=MJ7ZOn222Ig,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewGuerreconomiquesurveillancedemasseCdricOENDIRECT,MJ7ZOn222Ig.wav
Thinkerview,Propagande et contre-propagande ? Christophe Stalla-Bourdillon [EN DIRECT],9097,https://www.youtube.com/watch?v=1sOgeAeBZ1I,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewPropagandeetcontrepropagandeChristopheStallaBourdillonENDIRECT,1sOgeAeBZ1I.wav
Thinkerview,Crise de la masculinité ? Francis Dupuis-Déri [EN DIRECT],8930,https://www.youtube.com/watch?v=ndXqR_aWHcU,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewCrisedelamasculinitFrancisDupuisDriENDIRECT,ndXqR_aWHcU.wav
Thinkerview,Camisole numérique pour votre bien ? Gilles Babinet [EN DIRECT],7685,https://www.youtube.com/watch?v=V4yf3HOEHPk,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewCamisolenumriquepourvotrebienGillesBabinetENDIRECT,V4yf3HOEHPk.wav
Thinkerview,"L’agroalimentaire vu de l’intérieur, intoxication ? Christophe Brusset [EN DIRECT]",11079,https://www.youtube.com/watch?v=lXXp-PVQ0HQ,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLagroalimentairevudelintrieurintoxicationChristopheBrussetENDIRECT,lXXp-PVQ0HQ.wav
Thinkerview,"Europe, dictature technocratique ? Costa-Gavras [EN DIRECT]",4155,https://www.youtube.com/watch?v=fNylkT2QW4U,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewEuropedictaturetechnocratiqueCostaGavrasENDIRECT,fNylkT2QW4U.wav
Thinkerview,Clientélisme politique et Moyen-Orient : Agnès Levallois et Pierre Conesa [EN DIRECT],8309,https://www.youtube.com/watch?v=MdtxJxaF_0w,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewClientlismepolitiqueetMoyenOrientAgnsLevalloisetPierreConesaENDIRECT,MdtxJxaF_0w.wav
Thinkerview,"Médias, les nouveaux GUIGNOLS ? Bruno Gaccio [EN DIRECT]",7669,https://www.youtube.com/watch?v=TFk_w_N2xXM,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewMdiaslesnouveauxGUIGNOLSBrunoGaccioENDIRECT,TFk_w_N2xXM.wav
Thinkerview,L'explosion des banques ? Christophe Nijdam & Jérôme Cazes [EN DIRECT],9072,https://www.youtube.com/watch?v=5WHg49trJCw,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLexplosiondesbanquesChristopheNijdamJrmeCazesENDIRECT,5WHg49trJCw.wav
Thinkerview,GIEC : Le climat survivra-t-il au capitalisme ? Jouzel & Larrouturou [EN DIRECT],4989,https://www.youtube.com/watch?v=tUml_4KZKhk,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewGIECLeclimatsurvivratilaucapitalismeJouzelLarrouturouENDIRECT,tUml_4KZKhk.wav
Thinkerview,Un prix Nobel face au krach à venir ? Joseph Stiglitz [EN DIRECT],7433,https://www.youtube.com/watch?v=-J_2tNIA4cI,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewUnprixNobelfaceaukrachvenirJosephStiglitzENDIRECT,-J_2tNIA4cI.wav
Thinkerview,DGSE : Face à la réalité ? Talk with a spy [EN DIRECT],8390,https://www.youtube.com/watch?v=_GONFUveBH0,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewDGSEFacelaralitTalkwithaspyENDIRECT,_GONFUveBH0.wav
Thinkerview,Guerre économique sans pitié pour la France ? Olivier Marleix [EN DIRECT],8950,https://www.youtube.com/watch?v=2mor2qort4U,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewGuerreconomiquesanspitipourlaFranceOlivierMarleixENDIRECT,2mor2qort4U.wav
Thinkerview,La France en danger: où en est le renseignement ? Eric Dénécé [EN DIRECT],5616,https://www.youtube.com/watch?v=mx5QlspmmE8,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLaFranceendangeroenestlerenseignementEricDncENDIRECT,mx5QlspmmE8.wav
Thinkerview,"Football : du pain, des jeux et des magouilles ? Vikash Dhorasoo [EN DIRECT]",7040,https://www.youtube.com/watch?v=_EFDjsMDlXU,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewFootballdupaindesjeuxetdesmagouillesVikashDhorasooENDIRECT,_EFDjsMDlXU.wav
Thinkerview,DGSE : l'impuissance de l'état ? Maxime Renahy [ EN DIRECT ],6177,https://www.youtube.com/watch?v=Uj83ZmfT4Dw,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewDGSElimpuissancedeltatMaximeRenahyENDIRECT,Uj83ZmfT4Dw.wav
Thinkerview,USA : Nos anciens alliés ? Arnaud Montebourg [EN DIRECT],6087,https://www.youtube.com/watch?v=W7OY8TeglnM,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewUSANosanciensallisArnaudMontebourgENDIRECT,W7OY8TeglnM.wav
Thinkerview,Alstom : la France vendue à la découpe ? Frédéric Pierucci [EN DIRECT],8089,https://www.youtube.com/watch?v=dejeVuL9-7c,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewAlstomlaFrancevendueladcoupeFrdricPierucciENDIRECT,dejeVuL9-7c.wav
Thinkerview,"Arabie Saoudite, un pays protégé ? Pierre Conesa [EN DIRECT]",4841,https://www.youtube.com/watch?v=5TbbV06LlP0,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewArabieSaouditeunpaysprotgPierreConesaENDIRECT,5TbbV06LlP0.wav
Thinkerview,"Ecologie, Transport et Mythomanie : Laurent Castaignède [EN DIRECT]",4961,https://www.youtube.com/watch?v=5gOsjIxR7T0,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewEcologieTransportetMythomanieLaurentCastaigndeENDIRECT,5gOsjIxR7T0.wav
Thinkerview,Débat : L'avenir de l'humanité ? Laurent Alexandre et Philippe Bihouix [EN DIRECT],6237,https://www.youtube.com/watch?v=9iuBVin9oOk,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewDbatLavenirdelhumanitLaurentAlexandreetPhilippeBihouixENDIRECT,9iuBVin9oOk.wav
Thinkerview,"Laherrère, Meilhan: Croissance, énergie, le point de non-retour ? [EN DIRECT]",7181,https://www.youtube.com/watch?v=zyt81qmTz6g,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewLaherrreMeilhanCroissancenergielepointdenonretourENDIRECT,zyt81qmTz6g.wav
Thinkerview,Jean Ziegler : Pourquoi il faut détruire le capitalisme ? [EN DIRECT],7979,https://www.youtube.com/watch?v=sIJd1kuR2Ps,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewJeanZieglerPourquoiilfautdtruirelecapitalismeENDIRECT,sIJd1kuR2Ps.wav
Thinkerview,Alain Grandjean : la finance va-t-elle sauver la planète ? [EN DIRECT],6681,https://www.youtube.com/watch?v=zoT3XBmsZc8,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewAlainGrandjeanlafinancevatellesauverlaplanteENDIRECT,zoT3XBmsZc8.wav
Thinkerview,"Monique Pinçon-Charlot : Casse sociale, le début ? [EN DIRECT]",5431,https://www.youtube.com/watch?v=DnHUyRfY3Wc,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewMoniquePinonCharlotCassesocialeledbutENDIRECT,DnHUyRfY3Wc.wav
Thinkerview,"Mediapart : Benalla, Macron, le journalisme menacé ?  [EN DIRECT]",5508,https://www.youtube.com/watch?v=PFaD3NP6-Lk,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewMediapartBenallaMacronlejournalismemenacENDIRECT,PFaD3NP6-Lk.wav
Thinkerview,Barbara Stiegler : S'adapter à une société malade ? [EN DIRECT],4991,https://www.youtube.com/watch?v=uSSFmNHgJQQ,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewBarbaraStieglerSadapterunesocitmaladeENDIRECT,uSSFmNHgJQQ.wav
Thinkerview,Philippe Bihouix : Prophète de l’apocalypse ? [EN DIRECT],6211,https://www.youtube.com/watch?v=Oq84s9BLn14,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewPhilippeBihouixProphtedelapocalypseENDIRECT,Oq84s9BLn14.wav
Thinkerview,Union Européenne pour ou contre ? Coralie Delaume [EN DIRECT],4713,https://www.youtube.com/watch?v=M5_v9ld_LVc,https://www.youtube.com/playlist?list=UUQgWpmt02UtJkyO32HGUASQ,0,0,m4a,ThinkerviewUnionEuropennepouroucontreCoralieDelaumeENDIRECT,M5_v9ld_LVc.wav
AudioBookBuzzFrancais,LE FAUTEUIL HANTE: Gaston Leroux - Livre Audio COMPLET (en Francais),18715,https://www.youtube.com/watch?v=6DyFKzemIQQ,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisLEFAUTEUILHANTEGastonLerouxLivreAudioCOMPLETenFrancais,6DyFKzemIQQ.wav
AudioBookBuzzFrancais,LE MYSTERE DE LA CHAMBRE JAUNE: Gaston Leroux - Livre Audio COMPLET (en Francais),30232,https://www.youtube.com/watch?v=8_mGpuLYoJM,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisLEMYSTEREDELACHAMBREJAUNEGastonLerouxLivreAudioCOMPLETenFrancais,8_mGpuLYoJM.wav
AudioBookBuzzFrancais,CANDIDE: Voltaire - Livre Audio COMPLET (en Francais),13994,https://www.youtube.com/watch?v=VlsxtANbAmY,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisCANDIDEVoltaireLivreAudioCOMPLETenFrancais,VlsxtANbAmY.wav
AudioBookBuzzFrancais,NOTRE-DAME DE PARIS: Victor Hugo - Livre Audio COMPLET (en Francais): Partie 2/2,34073,https://www.youtube.com/watch?v=xxvfYtUEelg,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisNOTREDAMEDEPARISVictorHugoLivreAudioCOMPLETenFrancaisPartie22,xxvfYtUEelg.wav
AudioBookBuzzFrancais,NOTRE-DAME DE PARIS: Victor Hugo - Livre Audio COMPLET (en Francais): Partie 1/2,39918,https://www.youtube.com/watch?v=foaNFTB1VpQ,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisNOTREDAMEDEPARISVictorHugoLivreAudioCOMPLETenFrancaisPartie12,foaNFTB1VpQ.wav
AudioBookBuzzFrancais,LES TROIS MOUSQUETAIRES: Alexandre Dumas - Livre Audio COMPLET (en Francais): Partie 3/3,28913,https://www.youtube.com/watch?v=6K--SpHEXQU,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisLESTROISMOUSQUETAIRESAlexandreDumasLivreAudioCOMPLETenFrancaisPartie33,6K--SpHEXQU.wav
AudioBookBuzzFrancais,LES TROIS MOUSQUETAIRES: Alexandre Dumas - Livre Audio COMPLET (en Francais): Partie 2/3,32064,https://www.youtube.com/watch?v=sMJqWY6aLdA,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisLESTROISMOUSQUETAIRESAlexandreDumasLivreAudioCOMPLETenFrancaisPartie23,sMJqWY6aLdA.wav
AudioBookBuzzFrancais,LES TROIS MOUSQUETAIRES: Alexandre Dumas - Livre Audio COMPLET (en Francais): Partie 1/3,36117,https://www.youtube.com/watch?v=Oa_9CkwaXjI,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisLESTROISMOUSQUETAIRESAlexandreDumasLivreAudioCOMPLETenFrancaisPartie13,Oa_9CkwaXjI.wav
AudioBookBuzzFrancais,MADAME BOVARY: Gustave Flaubert - Livre Audio COMPLET (en Francais): Partie 2/2,24569,https://www.youtube.com/watch?v=amFlcbRDemU,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisMADAMEBOVARYGustaveFlaubertLivreAudioCOMPLETenFrancaisPartie22,amFlcbRDemU.wav
AudioBookBuzzFrancais,MADAME BOVARY: Gustave Flaubert - Livre Audio COMPLET (en Francais): Partie 1/2,22935,https://www.youtube.com/watch?v=R42zPQVNpLg,https://www.youtube.com/playlist?list=UUGsrxQRzVeenrCJohopzT2g,0,0,m4a,AudioBookBuzzFrancaisMADAMEBOVARYGustaveFlaubertLivreAudioCOMPLETenFrancaisPartie12,R42zPQVNpLg.wav
